index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees_x,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns_x,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,doubleAces,dragonTakedowns,earliestBaron,earliestDragonTakedown,earliestElderDragon,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadAfkTeammate,hadOpenNexus,highestChampionDamage,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerKillsEarlyJungle,junglerTakedownsNearDamagedEpicMonster,kda,killParticipation,killsNearEnemyTurret,killsOnLanersEarlyJungleAsJungler,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxKillDeficit,moreEnemyJungleThanOpponent,mostWardsDestroyedOneSweeper,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,poroExplosions,riftHeraldTakedowns,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirst25Minutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,turretPlatesTaken,turretTakedowns_y,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,controlWardTimeCoverageInRiverOrEnemyHalf,earlyLaningPhaseGoldExpAdvantage,laningPhaseGoldExpAdvantage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,visionScoreAdvantageLaneOpponent,teleportTakedowns,highestCrowdControlScore,shortestTimeToAceFromFirstTakedown,highestWardKills,baronBuffGoldAdvantageOverThreshold,fastestLegendary,thirdInhibitorDestroyedTime,completeSupportQuestInTime,dodgeSkillShotsSmallWindow,epicMonsterStolenWithoutSmite,kTurretsDestroyedBeforePlatesFall,landSkillShotsEarlyGame,multiTurretRiftHeraldCount,quickCleanse,quickFirstTurret,quickSoloKills,soloTurretsLategame,threeWardsOneSweeperCount,fasterSupportQuestCompletion,mejaisFullStackInTime,immobilizeAndKillWithAlly,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,knockEnemyIntoTeamAndKill,pickKillWithAlly,saveAllyFromDeath,survivedThreeImmobilizesInFight,tookLargeDamageSurvived,takedownsFirstXMinutes,killingSprees_y,playedChampSelectPosition
0,7,0,0,15535,16,122,Darius,0,1,4907,10970,4907,35267,9,0,0,0,False,False,False,False,False,False,13098,11950,TOP,0,0,1054,6630,3111,3071,3075,3211,3340,18,2,10,TOP,12,4,1,455,175,145,19790,4,0,0,0,0,1,0,120964,26580,23698,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,80,108,24,9,5,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,480,GC LDCGOD,False,100,TOP,17,1902,128617,30683,0,44204,8348,0,174,184,247,1,0,7477,3957,715,0,5,0,15,0,1,9,True,LA2_1047965835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,3,10625,13,36,DrMundo,0,1,2841,3324,2841,20813,4,0,0,0,False,False,False,False,False,False,9906,9250,TOP,0,2,1054,6630,3047,3075,3211,1028,3340,18,2,7,TOP,0,3,1,558,26041,11310,13430,0,0,1,0,0,1,0,66046,11799,13823,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,124,17,77,7,3,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,480,GC LDCGOD,False,100,TOP,15,1473,92126,23146,0,30854,10408,0,115,192,138,1,0,37,37,3601,0,9,0,14,0,4,5,False,LA2_1048353870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,0,0,8725,12,122,Darius,0,1,2714,4712,2714,10328,3,0,1,0,False,False,False,False,False,True,8059,7800,TOP,0,0,1054,6630,3047,3742,0,0,3340,12,1,5,NONE,0,4,2,439,0,0,3454,4,0,0,0,0,6,0,57714,10470,9925,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,38,53,7,3,2,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,480,GC LDCGOD,False,200,TOP,6,1027,64701,10691,0,15003,4592,0,102,28,79,1,0,6987,221,1623,1,3,0,6,0,0,4,False,LA2_1048949393,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,0,1,14989,16,36,DrMundo,0,1,13741,13741,13741,30133,6,0,1,0,False,True,False,True,False,False,13244,11650,TOP,0,0,3181,6630,3111,1054,3075,3211,3340,15,1,6,TOP,0,2,2,894,30593,15367,8707,4,0,0,0,0,1,0,111896,11803,27825,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,148,13,98,8,4,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,480,GC LDCGOD,False,100,TOP,23,1898,147527,27379,0,37204,10703,0,173,246,258,1,0,5037,208,671,6,3,0,16,0,2,8,True,LA2_1048967527,2.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,0,0,14940,16,36,DrMundo,0,1,8092,12945,8092,19133,5,0,0,0,False,False,False,False,False,True,10687,9500,TOP,1,0,1054,6630,3065,3111,1011,3067,3340,14,1,5,TOP,0,4,1,591,28451,12566,12644,4,0,0,0,0,1,0,91449,8279,19343,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,156,15,92,7,2,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,480,GC LDCGOD,False,100,TOP,16,1711,119901,20845,0,33906,12164,0,171,212,109,1,0,0,0,1918,2,1,0,15,0,2,7,True,LA2_1048992227,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0,0,11271,13,122,Darius,0,1,7240,7240,7240,19268,3,0,2,0,False,False,False,True,False,False,10877,9775,TOP,0,0,1054,6630,3111,3065,3044,1037,3340,17,3,11,MIDDLE,0,5,2,603,0,0,12401,4,0,0,0,0,6,0,88012,18363,14052,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,54,64,12,9,3,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,481,GC LDCGOD,False,200,TOP,16,1274,96030,20737,0,30082,10835,0,117,131,65,1,0,8017,2373,3629,2,0,0,10,0,2,5,True,LA2_1050301354,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,0,0,20437,18,875,Sett,0,1,7323,13478,7323,67968,7,0,2,2,True,False,False,False,False,False,15781,14100,TOP,0,0,3065,6630,3047,3075,3181,3066,3340,22,2,6,TOP,16,3,2,373,3527,897,19216,12,1,0,0,0,6,0,148243,16554,26745,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,63,32,33,13,4,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,481,GC LDCGOD,False,200,TOP,28,2288,184130,28942,0,47004,6716,0,232,202,272,1,0,32359,11490,1042,2,5,0,22,0,3,11,True,LA2_1050336929,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,0,0,17248,17,122,Darius,0,1,2616,4892,2616,46160,8,0,1,0,False,False,False,False,False,False,13060,12475,TOP,0,3,1037,6630,3075,3047,3065,3044,3340,16,2,8,TOP,13,4,2,469,3561,419,16815,4,0,1,0,0,6,0,176413,20870,24227,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,92,99,11,10,4,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,481,GC LDCGOD,False,200,TOP,17,1970,182046,23361,0,42176,8983,0,241,119,297,1,0,2071,2071,1133,0,10,0,20,0,2,9,False,LA2_1050343664,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,0,0,10863,13,67,Vayne,0,2,3766,25398,3766,9268,6,0,0,0,False,True,False,False,False,False,12211,12200,BOTTOM,0,3,1018,3153,3006,6672,3124,3123,3340,22,2,7,BOTTOM,409,2,1,692,421,421,9327,8,0,1,0,0,6,0,111277,11431,9692,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,71,0,7,7,3,4,3,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,481,GC LDCGOD,False,200,BOTTOM,5,1922,151006,18907,0,19543,5612,180,180,48,212,2,0,39307,7054,523,1,11,0,21,0,4,9,False,LA2_1050844757,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,0,0,14495,15,36,DrMundo,0,1,11450,16791,11450,27999,4,0,1,0,False,True,False,False,False,True,12752,11850,TOP,0,0,3067,3143,3047,3075,6662,3211,3340,14,3,7,TOP,20,3,2,819,50815,11248,8563,4,0,0,0,0,6,0,90886,5477,11571,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,121,7,102,4,2,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,481,GC LDCGOD,False,200,TOP,20,1665,142302,17236,0,24880,9054,0,190,1094,164,1,0,600,510,4744,6,1,0,13,0,0,8,True,LA2_1053653664,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,0,0,22541,18,36,DrMundo,0,4,11246,14150,11246,124669,10,0,2,0,False,True,False,True,False,False,19396,17400,TOP,1,1,3075,6662,3111,3065,3083,4401,3340,25,3,11,TOP,14,3,2,729,105889,26491,50321,14,0,1,0,0,6,0,170872,14902,59289,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,219,29,153,18,5,4,4,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,482,GC LDCGOD,False,200,TOP,30,2847,284486,41394,0,119970,30036,0,286,2087,436,1,0,7725,0,10359,4,7,0,25,0,5,12,False,LA2_1053659005,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,9650,12,122,Darius,0,1,2941,6247,2941,8635,4,0,1,0,False,True,False,False,False,True,9530,9400,TOP,0,0,1054,6630,3508,3111,3076,1011,3340,16,2,7,JUNGLE,531,3,2,461,73,17,3246,0,0,0,0,0,1,0,85819,8766,9829,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,NONE,0,43,71,9,3,2,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,482,GC LDCGOD,False,100,TOP,11,1242,92417,9668,0,14203,2713,0,150,130,89,1,0,6524,884,1126,1,3,0,6,0,0,5,False,LA2_1053725241,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,0,0,14552,15,234,Viego,0,1,6205,7768,6205,19061,11,0,0,0,False,False,False,False,False,False,12260,11900,TOP,0,2,1055,3047,3153,6672,6609,3044,3340,20,1,6,MIDDLE,485,3,1,515,3470,2843,12228,14,0,1,0,0,1,0,146062,25466,18754,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,140,43,28,15,4,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,482,GC LDCGOD,False,100,TOP,19,1891,162223,30628,0,34918,8354,0,183,91,394,1,0,12690,2318,3935,2,11,0,20,3,5,7,False,LA2_1054150105,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,8389,11,122,Darius,0,1,979,1197,979,8325,4,0,0,0,False,False,False,False,False,True,5606,4900,TOP,0,0,1054,6630,3047,0,0,0,3340,10,0,0,NONE,0,0,0,375,0,0,6222,0,0,0,0,0,1,0,61533,9069,7034,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,35,60,11,4,2,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,482,GC LDCGOD,False,100,TOP,7,1186,65575,9762,0,14444,2929,0,119,65,105,1,0,4042,692,1187,0,6,0,5,0,0,4,False,LA2_1056048544,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,0,2,20401,18,67,Vayne,0,3,7438,10128,7438,23500,11,0,1,0,False,False,False,False,False,False,19408,21040,BOTTOM,2,1,3033,6672,3124,3006,3153,3026,3340,27,5,14,BOTTOM,269,2,2,516,730,730,11887,16,1,0,0,0,9,0,175060,27535,21604,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,120,0,14,15,5,4,6,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,482,GC LDCGOD,False,200,BOTTOM,11,2651,234904,44395,0,35904,11095,630,219,41,478,4,0,59113,16129,2413,1,8,0,28,0,6,12,True,LA2_1058018204,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,0,2,13665,15,122,Darius,0,1,6520,8029,6520,43745,8,0,0,0,False,False,False,False,False,False,12200,10900,TOP,0,0,1054,6630,3047,3053,3742,0,3340,16,2,6,MIDDLE,0,2,1,424,0,0,5714,0,0,0,0,0,1,0,110632,20575,33799,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,DUO,0,59,94,13,6,4,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,483,GC LDCGOD,False,100,TOP,22,1851,124345,23058,0,40721,13480,0,178,97,292,1,0,13713,2483,1207,2,2,0,16,0,0,9,True,LA2_1061817621,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,0,2,11355,13,82,Mordekaiser,0,1,6309,8883,6309,15886,3,0,1,0,False,False,False,False,False,False,11166,9150,TOP,0,0,1054,3157,4633,3047,1026,1011,3340,12,3,9,TOP,0,4,2,888,72105,14965,4672,0,0,0,0,0,6,0,12226,2048,10105,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,90,20,31,6,1,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,483,GC LDCGOD,False,200,TOP,5,1471,86055,17867,0,15957,5640,0,135,45,113,1,0,1723,853,1179,2,1,0,10,0,1,6,True,LA2_1061872965,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,0,0,14526,15,67,Vayne,0,1,1930,1930,1930,6876,9,0,1,0,False,False,False,False,False,False,10803,9600,BOTTOM,0,1,1054,3006,6672,3153,6677,1018,3340,21,1,5,BOTTOM,381,2,2,292,207,207,11874,4,0,1,0,0,4,0,91015,11679,8534,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,81,0,10,8,4,4,5,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,483,GC LDCGOD,False,100,BOTTOM,7,1868,121517,20033,0,21600,4816,845,170,13,248,3,0,30294,8145,1191,0,10,0,14,0,2,8,False,LA2_1063042999,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,0,0,29114,18,122,Darius,0,4,8775,25869,8775,122665,8,0,4,0,False,False,False,False,False,False,23331,21333,TOP,1,2,3053,3078,3047,3742,3075,3065,3340,25,3,17,TOP,0,7,2,891,7595,1757,31236,4,0,1,0,0,1,0,284131,31478,55512,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,141,149,27,14,6,4,6,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,483,GC LDCGOD,False,100,TOP,34,3004,325247,40441,0,90067,36165,0,310,292,298,1,0,33520,7206,3318,3,10,0,30,0,5,14,False,LA2_1063092673,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,0,12,13762,15,202,Jhin,0,1,10597,15350,10597,6355,5,0,4,1,False,False,False,False,False,False,15367,12650,BOTTOM,0,0,1055,6671,3009,6676,3031,3035,3340,17,4,20,BOTTOM,1089,12,5,388,4535,2999,8573,8,0,0,0,0,4,1,125484,29366,7971,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,1,,,CARRY,0,58,36,8,28,3,4,4,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,483,GC LDCGOD,False,100,BOTTOM,19,1721,130425,32771,0,17444,7911,495,135,53,131,3,1,405,405,898,4,2,0,15,0,2,8,True,LA2_1063110244,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,0,1,10791,13,67,Vayne,0,1,5147,5147,5147,6797,5,0,1,0,False,False,False,False,False,False,10427,10050,BOTTOM,0,1,1054,3006,6672,3153,3123,3086,3340,15,1,4,BOTTOM,369,3,2,516,141,141,5167,0,0,1,0,0,4,0,84854,9418,9742,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,62,0,4,8,3,4,3,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,484,GC LDCGOD,False,100,BOTTOM,3,1742,102972,13596,0,15492,2815,0,197,58,126,1,0,17976,4036,582,2,8,0,15,0,4,8,False,LA2_1063173366,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
