index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings
3,10,0,0,11113,13,517,Sylas,0,2,1108,1108,1108,16472,8,2,0,0,False,True,False,False,False,False,9635,9055,MIDDLE,1,0,2421,6653,3165,3158,3108,2033,3340,14,2,6,MIDDLE,0,3,1,644,68916,24648,13678,14,0,0,0,0,4,0,6445,219,12397,4902,QQiscba0MZe4OQYgtGM7lsxgwZPACruY-7Y2CdBXaSHqwq44rport4VqdNiK7nLrWIoTONf_FcjuqQ,0,,,SOLO,0,76,40,94,19,5,14,5,4,U3JIIVJleoQ6TRceoBcospZRIkWseiyWI9gkLmKgyHY7mTk,189,Nicover,False,100,MIDDLE,13,1724,76535,26041,0,27374,6601,0,98,238,310,1,0,1173,1173,1297,0,3,0,25,2,2,12,True,LA2_1047196252,,,,,,,,,,,,,,,,,,
4,11,0,0,9827,12,115,Ziggs,0,2,1833,5674,1833,5267,7,0,1,0,False,False,False,False,False,False,9250,9085,UTILITY,0,0,3853,6655,3020,4628,2420,1052,3364,18,2,6,BOTTOM,0,3,2,574,43594,21114,7848,0,0,0,0,0,5,0,1365,566,4271,4960,wX8bjVzTw_GR4_VDDU7UReH8V1ZuXR7d7QQodtdBfCWfXZ2vldKnmW75uAXOobEc9xRJjq4SRXHl_g,0,,,SUPPORT,0,104,18,22,8,4,4,5,14,dSr3TwHwglM5Tyr32DLBEiOUxMeAUT3JZd7pSs2GaNeZM3ACzh2Yvur3Kw,49,lucaskorni00,False,100,UTILITY,9,1724,48361,22537,0,12619,0,0,31,96,230,0,0,3401,857,499,0,3,0,20,0,3,8,True,LA2_1047196252,,,,,,,,,,,,,,,,,,
5,11,0,2,15230,16,36,DrMundo,0,1,4946,18241,4946,46180,6,0,1,0,False,False,False,True,False,False,12378,10900,TOP,0,2,1054,6662,3047,3075,3065,1011,3340,17,3,7,TOP,16,2,2,515,62093,18531,21875,8,0,1,0,0,6,0,81106,10088,20708,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,123,30,105,9,3,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,479,GC LDCGOD,False,200,TOP,21,1724,168075,28619,0,43912,16275,0,172,1043,195,1,0,24875,0,1328,1,10,0,16,0,3,7,False,LA2_1047196252,,,,,,,,,,,,,,,,,,
6,7,0,0,12135,14,154,Zac,0,4,0,3829,0,14148,6,4,0,0,False,False,False,False,False,False,11204,10410,JUNGLE,0,2,2420,2031,3089,3020,3191,4636,3364,20,2,9,JUNGLE,0,4,1,655,87192,17933,11613,83,0,1,0,0,7,0,15961,806,15691,27,KKOFzWdTM4MLG5qr-bCptHVO2cXMtJVcJoHmNVwiCEj47F5tmyEjSLGHy0m4wJZ5vL8xMFsWLr6UJA,0,,,NONE,0,47,124,65,10,3,4,17,11,YK6SGF7r7e5tZ8UfpiKYBbUH9Sczt9WiFZEUX3Z_xgHHtg,177,el penca master,False,200,JUNGLE,36,1724,110511,20593,0,29452,21800,0,40,316,158,1,0,7357,1853,2147,0,10,0,17,4,0,6,False,LA2_1047196252,,,,,,,,,,,,,,,,,,
7,2,0,5,13715,15,67,Vayne,0,2,6316,9752,6316,7696,6,1,1,0,False,False,False,False,False,False,11195,10125,MIDDLE,0,2,1055,6673,3006,3153,3123,3086,3363,21,1,7,MIDDLE,521,5,3,376,150,150,7802,15,0,1,0,0,8,0,92917,6126,9355,3496,dXoLjXRY8pIwtC2f0rd4022DubIlo3bIwFscmbmoUtOCxYPodDl-nRLDLLy_4Zx5Xa3QrbLB4U9GKA,0,,,SOLO,0,59,0,28,6,3,4,3,12,G7nbn7m4fH4N22YfGGZrqkbVFPAUiYx8lJU5UO2Olidt5g,121,GC Smurf ,False,200,MIDDLE,5,1724,122330,8825,0,17486,3895,0,155,70,133,1,1,29262,2549,328,2,10,0,16,1,0,7,False,LA2_1047196252,,,,,,,,,,,,,,,,,,
8,10,0,0,13158,15,21,MissFortune,0,2,1110,4647,1110,11767,9,1,1,0,False,False,False,False,False,False,11184,10575,BOTTOM,0,2,1055,6672,3006,6676,3033,0,3340,21,3,7,BOTTOM,542,3,3,336,10027,2052,8175,4,0,1,0,0,9,0,90086,13888,16562,4655,1WKWQTbg2Vw3stmrt3lGy40rfLItKJCUuTwQYViv8EF_kEWTIcU3iCGeC2gIGBcoTzb0zpPx9Dc1zg,0,,,CARRY,0,56,21,33,6,5,4,5,7,gyF1QltoGKKNx4T94RA4kprK_2sFpYXvMScKKBJONQ7H9A,284,bearze,False,200,BOTTOM,8,1724,111925,17477,0,25027,3729,507,158,184,255,3,1,11811,1536,290,0,10,0,14,1,1,7,False,LA2_1047196252,,,,,,,,,,,,,,,,,,
9,19,0,0,10280,13,25,Morgana,0,21,0,1378,0,10838,10,6,0,0,False,False,False,False,False,False,7903,7475,UTILITY,0,2,4005,3191,3853,3108,0,3020,3364,34,0,1,BOTTOM,99,0,1,323,25081,10443,12821,0,0,1,0,0,10,0,2690,302,9382,1453,Prjp5cvwIn7Kxn4vEdGK91AtUXYMAMomzjHGcQ-qMfq0awjgQYLpMEnMXzr-T0yHpImTgQYDLshfZQ,0,,,SUPPORT,0,61,61,25,4,4,4,5,3,IrggkjGyWSUvmtss3qa9KEMB3YdiUfNUSszIOa_PCdJQ7So,67,KidKemao,False,200,UTILITY,59,1724,27771,10745,782,22875,4260,0,19,106,261,1,0,0,0,672,0,10,0,45,7,6,26,False,LA2_1047196252,,,,,,,,,,,,,,,,,,
0,3,0,0,9350,12,36,DrMundo,0,1,734,921,734,26957,3,0,0,0,False,False,False,False,False,True,7536,7400,TOP,0,3,1054,6662,3047,3075,1029,0,3340,16,1,2,TOP,16,2,1,908,34285,11013,17445,8,0,0,0,0,1,0,51469,3965,12362,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,98,14,70,6,3,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,479,GC LDCGOD,False,100,TOP,15,1500,86309,15098,0,31457,8338,0,118,546,103,1,0,554,120,1648,0,11,0,9,0,0,5,False,LA2_1047201490,,,,,,,,,,,,,,,,,,
1,7,0,0,8556,11,20,Nunu,0,6,0,3660,0,25231,6,6,0,0,True,False,False,False,False,True,8046,6950,JUNGLE,0,3,3047,2031,3068,3076,1011,0,3364,19,0,2,JUNGLE,2,0,1,733,44323,7444,13621,84,0,0,1,0,2,0,17436,1318,16029,23,ktb5PDkKftdnXO4497PkerJaDepytU74qV1W-H3ICY4ekRNHiESVM44DrlKiOVu9jQP4cR1PJ4niEw,0,,,NONE,0,57,54,150,13,11,11,4,4,TQOnFN8s19Yb-Lpib0J2Ai4JXWV2p7y2bnWftxCMGhnM6A,369,15 Pisculichi,False,100,JUNGLE,28,1500,97937,8977,0,30935,12140,0,26,386,171,1,0,36178,214,1284,0,11,0,15,6,1,8,False,LA2_1047201490,,,,,,,,,,,,,,,,,,
2,0,0,0,9197,12,67,Vayne,0,1,1069,1069,1069,7560,6,0,1,0,False,True,False,False,False,True,7209,7075,MIDDLE,0,3,1055,3006,6672,1053,1037,1042,3340,12,1,3,MIDDLE,440,2,2,620,0,0,10930,0,0,0,0,0,3,0,48490,5448,7183,3496,dXoLjXRY8pIwtC2f0rd4022DubIlo3bIwFscmbmoUtOCxYPodDl-nRLDLLy_4Zx5Xa3QrbLB4U9GKA,0,,,DUO,0,40,0,21,5,4,4,2,12,G7nbn7m4fH4N22YfGGZrqkbVFPAUiYx8lJU5UO2Olidt5g,121,GC Smurf ,False,100,MIDDLE,9,1500,67225,7536,0,18381,2914,0,111,19,167,1,0,18735,2088,268,1,11,0,11,0,3,4,False,LA2_1047201490,,,,,,,,,,,,,,,,,,
3,1,0,0,8805,12,360,Samira,0,3,2687,2687,2687,10479,7,2,0,0,False,False,False,False,False,True,8453,8150,BOTTOM,0,3,1055,3006,6673,6676,0,0,3364,20,0,4,MIDDLE,373,0,1,422,10248,1780,5037,0,0,0,0,0,4,0,76232,10850,14781,1105,05TdYxI70S1RVs3r6aAsBlxA4uxsZDps2MNUrfv7Bi7cOtcnaFPEJa7QQP9XiBVva_xz9KkAR0b4bg,0,,,DUO,0,129,19,20,2,4,4,4,7,Gmvcagy1DsBzj0qGY6Orig3dvWX8iUuwipvIOx0r68VVGA,220,Mighty Maverick,False,100,BOTTOM,4,1500,88814,12691,0,20987,3327,442,137,14,136,3,0,2332,60,1168,0,11,0,18,2,3,3,False,LA2_1047201490,,,,,,,,,,,,,,,,,,
4,4,0,0,6600,10,497,Rakan,0,13,1027,1027,1027,12911,5,8,0,0,False,False,False,False,False,True,5463,5150,JUNGLE,0,3,3860,2065,1033,3158,0,0,3364,24,0,1,BOTTOM,0,0,1,583,10061,2868,4710,0,0,0,0,0,5,0,3880,634,8220,4903,s3fBfEqsOOMXojWB0p5DFzblP7wut_fhzf8C8bBW2in8CCXRZCuf-GWKqaetaC_GhTG2vikEiiMXdQ,0,,,SOLO,0,19,22,40,6,4,14,3,4,nVewIAQoF4BCiE0_HE0L8igSc89_Ql1bORY-QJsUUTKrKYs,338,14 Cavegol,False,100,,15,1500,19547,4110,1531,13494,1303,680,21,59,125,3,0,5606,608,563,0,11,0,35,8,2,28,False,LA2_1047201490,,,,,,,,,,,,,,,,,,
5,4,0,3,11449,14,83,Yorick,0,1,11272,15966,11272,15230,1,0,0,0,False,False,False,False,False,True,9775,9275,TOP,1,0,2033,3075,6632,3047,3077,1028,3340,15,1,3,TOP,14,3,1,831,17541,5452,7171,7,0,0,0,0,6,0,83844,6212,10489,4574,_Z5QzGVTqlkuMr4fASbsz7oyVHG5OPlbNE40_X3yV74PBRGpXkbeEP9RN1_h3FwMx1C7p5bME-giHw,0,,,SOLO,0,125,20,33,3,2,4,2,12,JpXEU2mdt5uOBJWqEQl6CQZ5vyevj3Q-wReO7RTKcDFMxg,198,Selfer,False,200,TOP,6,1500,102258,11665,0,19085,7718,0,145,73,30,1,0,873,0,1424,5,1,0,13,1,1,8,True,LA2_1047201490,,,,,,,,,,,,,,,,,,
6,3,0,0,10759,13,234,Viego,0,1,2835,31194,2835,11234,5,1,0,4,False,False,False,False,False,True,8993,6275,JUNGLE,1,0,6672,2031,3006,1053,1042,0,3340,13,1,3,JUNGLE,328,2,1,298,11044,519,6790,135,0,0,0,0,7,0,107790,6889,14997,4881,MXjfGsyrMJFWaIbaSBQFxS2qNMGP2HqOnY2qVpEcZePK0iwNBL0kMcn1RoL9Hic07FUq0H6ItcNbyQ,0,,,NONE,0,126,77,50,10,4,4,15,11,lfnyvMbUzqUc4QQ4t-iS39fdya2JNSzr1cZnt4nAQTCbVXE,241,KameNr1,False,200,JUNGLE,13,1500,138961,8964,0,22438,10680,0,25,151,117,1,0,20126,1555,650,2,1,0,19,2,2,9,True,LA2_1047201490,,,,,,,,,,,,,,,,,,
7,7,0,4,12557,14,13,Ryze,0,11,5110,13222,5110,6632,0,4,0,0,False,False,False,False,False,True,11330,10750,MIDDLE,0,0,3040,2055,2031,3157,6655,3158,3363,27,1,4,MIDDLE,0,4,1,0,153433,26585,3731,26,0,0,0,0,8,0,7554,371,7269,4574,UBvqkDT4ckiIpqpSeCAPT_YqBKXtpHUrR6GjU8wEusQ4soLDNbyVtIht7OSYdXT5EH6kDz8bIKciqQ,0,,,SOLO,0,215,65,175,6,2,12,3,4,-VGfwNzDeSI4WqU6kFw7_7GYHV-BFAO7VWXIrmRva60waQ,350,Sagittaa,False,200,MIDDLE,24,1500,162683,26957,0,11260,6027,0,172,63,0,1,0,1695,0,259,3,1,0,22,7,2,12,True,LA2_1047201490,,,,,,,,,,,,,,,,,,
8,5,0,3,10390,13,119,Draven,0,3,4490,11800,4490,7564,3,0,2,0,False,False,False,True,False,True,12148,10300,BOTTOM,1,0,1055,6672,6676,3006,1038,1037,3340,15,2,8,BOTTOM,958,3,2,644,0,0,4840,0,0,0,0,0,9,0,121464,25413,10482,536,AJPrbA1kHhEpG4HiXncCovwV9iqGdt4c6hWMkX6KjIDH5hlnk94q0zrsE9LO0DzvR11OJQOOaNESgw,0,,,CARRY,0,58,78,16,4,3,4,4,7,fz8AfGulZRgmvnAztibWR-VVw8ba7iI5AJs7hrWyZ6KQ,345,Ecstasy Powder,False,200,BOTTOM,11,1500,132854,28278,0,15944,6991,418,155,66,94,2,0,11389,2864,621,1,1,0,13,1,3,6,True,LA2_1047201490,,,,,,,,,,,,,,,,,,
9,7,0,4,10644,13,35,Shaco,0,5,2623,3612,2623,5289,3,3,1,0,False,False,True,False,False,True,9720,6410,UTILITY,0,0,6653,3108,3853,1052,3158,0,3364,17,3,9,BOTTOM,0,4,2,354,37934,18373,2930,3,0,0,0,0,10,0,3942,910,7850,659,-k94BMSYkoLBGf-vuoklFWohsrn2-Llrao9KyVC4kYgIXEo8_ogTuvWtZOljWvWHZ2yC4VbzMyW2xA,0,,,SUPPORT,0,39,79,35,109,4,3,6,14,AebxlUmu9rN3Uhn4ok8PZ34Iing2kebmFHrUQAzqAu_9,365,Geygo,False,200,UTILITY,35,1500,44994,19796,0,10916,3006,0,25,372,56,1,0,3117,512,135,0,1,0,45,3,10,13,True,LA2_1047201490,,,,,,,,,,,,,,,,,,
0,11,0,0,11480,14,516,Ornn,0,4,1469,3237,1469,19836,4,1,0,0,False,False,False,False,False,False,7208,6675,TOP,0,0,7004,3047,3076,1054,0,1011,3340,20,0,0,TOP,0,0,0,512,21728,7155,7965,1,0,0,0,0,1,0,47692,6885,10894,4971,AaiZuTxiG3dP2QdyoAeZSxKtCjZDQDOQqWYYJyvW8Bh12mhlCR6mVqpKwllV0py5waBR1n44ENCtCg,0,,,SOLO,0,73,30,23,8,3,4,2,12,ejWrrVCJDbLS5ep3zY2EhXyPICDtz4A9TfF9CTIT-yNREw,151,el wea maquina ,False,100,TOP,31,1477,78816,14041,0,19046,3528,0,119,466,132,1,0,9396,0,186,0,1,0,9,1,0,6,True,LA2_1047623638,,,,,,,,,,,,,,,,,,
1,6,1,1,14933,16,11,MasterYi,0,2,8718,46775,8718,18375,3,1,3,2,False,True,False,False,False,False,13839,12850,JUNGLE,2,0,3124,1037,3047,6672,3044,3153,3364,20,2,12,JUNGLE,504,5,3,541,5477,406,5129,127,0,0,0,0,2,0,154705,15083,19581,29,PbohFBi1s1JlAQwclk3O21OgW3Lvrur_1aDEpAEPSjWvHg7Iw9WEntLuBvZw85KmvtwHRTtsREzzlw,0,,,NONE,0,86,9,38,8,2,4,15,11,QcJ5KT5_s0LGouiUTP5b_ZbY33x_luLavivCVBk985HkPw,348,el wea menor,False,100,JUNGLE,10,1477,197996,22263,0,24819,11821,0,61,177,81,1,2,37813,6773,109,5,1,0,20,2,2,2,True,LA2_1047623638,,,,,,,,,,,,,,,,,,
2,16,0,0,9089,12,201,Braum,0,9,686,802,686,19270,4,0,0,0,False,False,True,False,False,False,7249,6875,UTILITY,1,0,3857,3068,2055,3076,3047,1011,3364,25,0,1,BOTTOM,0,0,1,613,11201,6801,3276,0,0,0,0,0,3,0,5151,1370,13716,29,rBE8biXeznZa88BGEzzwXpiIBvWezpBboN1RqSkKA-JqocAId3MS-m_QHHUAm3T7zvbhCzyshDZUug,0,,,SUPPORT,0,48,13,21,7,2,4,4,3,cJFHkJ3nkjOG7wX4ruezmAJ85hlnBb1lf6_OHyuiE58ZCA,229,Dml,False,100,UTILITY,34,1477,21441,8172,0,17608,2825,691,25,167,120,5,0,5089,0,615,0,1,0,31,1,1,15,True,LA2_1047623638,,,,,,,,,,,,,,,,,,
3,8,0,5,13142,15,45,Veigar,0,3,3344,3939,3344,6253,1,1,2,0,True,False,False,False,False,False,11245,9725,MIDDLE,0,0,1056,6656,2420,4629,3191,3020,3340,17,2,10,MIDDLE,0,5,2,1193,83193,19332,1752,14,1,0,0,0,4,0,10360,1090,9045,3426,OvyD3HVJXAeEpbS7gzUCSqiX-fqzLFORQl-XWQrljKXuqda3ZER1L958L5kiIkCssbCNeMV8dMKP1A,0,,,SOLO,0,102,68,49,9,4,4,3,12,hWlLJENwKmTz_WLe-Z4qPKTHjW-UJvGYWnEGY9EwWgGC4A,280,el wea mayor,False,100,MIDDLE,40,1477,96829,20606,0,11535,3891,0,116,215,39,1,0,3275,184,737,1,1,0,12,1,0,8,True,LA2_1047623638,,,,,,,,,,,,,,,,,,
4,9,0,0,9822,12,51,Caitlyn,0,2,6976,14126,6976,8183,3,1,1,1,False,False,False,False,False,False,11115,11125,BOTTOM,0,0,3072,3006,2031,6672,3094,0,3340,14,2,7,BOTTOM,732,3,2,742,808,668,2507,4,0,0,0,0,5,0,91148,17556,10582,29,ABhyGknkeQolqDTxgCPJpud5fGXHE6ZlInT-1PWidbM8dH4Sj1IJvBJRYYbZOM4RJPcX_d8fPXaWng,0,,,CARRY,0,71,44,16,5,4,4,5,7,06KsmUwEY4JTmVtyYmbbekeFIVdKp6TrmMZlPlBMWwriSw,112,el wea sepelio,False,100,BOTTOM,20,1477,101605,19772,0,13457,3115,693,141,56,94,3,0,9647,1547,368,3,1,0,14,1,0,8,True,LA2_1047623638,,,,,,,,,,,,,,,,,,
5,7,0,0,9929,12,157,Yasuo,0,4,894,894,894,13983,9,1,0,0,False,False,False,False,False,False,7507,7275,MIDDLE,0,3,6673,1038,0,3006,0,3123,3340,17,0,2,MIDDLE,384,0,1,318,2728,896,6031,4,0,1,0,0,6,0,81006,9048,10463,4548,AqKjGRcvVTpFFCjFmWlezHPWxaT0LkdJAARuzQF21RXUjnlkRyEobBE9preSuKozbnh0hnkZd45vhA,0,,,SOLO,0,168,10,40,5,2,4,1,12,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,353,GC Tincho,False,200,MIDDLE,18,1477,87880,9944,0,17875,2777,0,118,82,253,1,0,4145,0,1380,0,11,0,14,1,0,7,False,LA2_1047623638,,,,,,,,,,,,,,,,,,
6,5,0,0,8867,12,234,Viego,0,3,0,10637,0,14768,5,3,0,0,False,False,False,False,False,False,7598,7500,JUNGLE,0,3,6632,1042,3047,1053,1037,1042,3364,18,1,4,JUNGLE,0,2,1,388,8687,647,9434,79,0,1,0,0,7,0,59969,8037,15996,3496,dXoLjXRY8pIwtC2f0rd4022DubIlo3bIwFscmbmoUtOCxYPodDl-nRLDLLy_4Zx5Xa3QrbLB4U9GKA,0,,,NONE,0,108,77,35,10,3,4,14,11,G7nbn7m4fH4N22YfGGZrqkbVFPAUiYx8lJU5UO2Olidt5g,122,GC Smurf ,False,200,JUNGLE,12,1477,81866,9393,0,28049,12165,0,25,107,86,1,0,13209,709,2619,0,11,0,16,7,2,3,False,LA2_1047623638,,,,,,,,,,,,,,,,,,
7,7,0,0,12201,14,36,DrMundo,0,1,1205,1954,1205,26293,3,0,0,0,False,False,False,False,False,False,10477,10200,TOP,0,3,1054,6630,3065,3047,3075,0,3340,13,1,5,TOP,2,3,1,1060,25912,12270,9391,2,0,1,0,0,8,0,79581,10082,21051,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,127,20,85,7,1,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,479,GC LDCGOD,False,200,TOP,15,1477,115209,22353,0,34203,11207,0,156,198,80,1,0,9715,0,3760,1,11,0,11,0,2,5,False,LA2_1047623638,,,,,,,,,,,,,,,,,,
8,5,0,0,7773,11,498,Xayah,0,1,0,0,0,4672,7,0,0,0,False,False,False,False,False,False,7894,8000,BOTTOM,0,3,6672,3006,6676,0,0,0,3340,16,2,4,JUNGLE,386,2,1,489,0,0,4636,12,0,1,0,0,9,0,56924,9163,8034,4783,Y65q_rHusDIvDAO1RxrBYCu95TGsm3KFysP9X9gmLZ3r8YGOkONb6rnvuL3uY6nNi0NospZGF-Rf7g,0,,,NONE,0,46,13,25,6,3,4,3,7,v3iQbkdRFjpGizr6Uk_WBd2lDMhvTCCRznWCEHaqTgvOgx4,121,ØAmoAMiADCØ,False,200,BOTTOM,14,1477,64433,9688,0,12867,1123,150,107,18,197,2,0,7508,525,196,0,11,0,8,0,0,5,False,LA2_1047623638,,,,,,,,,,,,,,,,,,
9,5,0,0,7308,11,111,Nautilus,0,3,0,60,0,22597,6,1,0,0,False,False,False,False,False,False,5314,5075,UTILITY,0,3,3860,3047,3068,2033,0,0,3364,17,0,0,BOTTOM,0,0,0,494,12273,4170,6176,0,0,1,0,0,10,0,10337,2731,7862,932,OanjPyfrSfDpQ43Y_jK3BMdeDHhWWgFNKsuCo0IDjwEgvoVqS6sw6F9vutL_xsDI6Nakl2Kmo-FRdg,0,,,SOLO,0,28,33,28,5,5,14,4,4,zM2znmEq0aAGqx3XJQ0akfyujZ1s9wQaaW_xTmrUeJOFFw,165,CHãLLENGER007,False,200,UTILITY,56,1477,32607,7683,1454,14588,1216,0,46,280,148,1,0,9996,782,548,0,11,0,20,1,1,5,False,LA2_1047623638,,,,,,,,,,,,,,,,,,
0,9,0,0,6346,10,555,Pyke,0,8,0,826,0,4865,4,6,0,0,False,False,False,False,False,True,7266,7125,UTILITY,0,0,3855,3134,6693,1037,3117,0,3364,20,1,4,TOP,0,3,1,592,231,0,3344,0,0,0,0,0,1,0,12760,6510,6344,4864,0BVBI9evWGNZ7Of3GhBrX8C1xMYNbXFDyY2wugFwFDohSD9a-alVWWP4nzjoklkGBZRpccXDtYKg2g,0,,,SUPPORT,0,30,27,17,5,4,14,3,4,F4Ha8HT00ioJxqyPdWaB7kGVsqUzgt22fYyOcdC91D8dJg,247,Lazarito,False,100,UTILITY,13,1283,19576,7337,0,10018,2269,0,29,47,106,1,0,6584,827,330,0,1,0,28,6,2,15,True,LA2_1047708088,,,,,,,,,,,,,,,,,,
1,3,0,1,9006,12,77,Udyr,0,4,0,14936,0,17995,5,1,1,1,False,False,False,False,False,True,7028,6275,JUNGLE,0,0,3742,6664,0,0,2422,0,3364,14,1,3,JUNGLE,0,2,2,253,66499,3672,5688,99,0,0,0,0,2,0,27316,1809,12389,552,FMxheouGvZYz-3kd-dy-cj8qL80s-FaG2x6TbwazcXW1SnOV7F0T9r9szJ_nmHtRzxNzFSLEJg9Uaw,0,,,NONE,0,0,48,92,79,3,4,12,11,WUo9NBGhpieOkQXKO0ZlUxO44bKM7qlbpKWm7B_INYEI7w,126,Rícardo Arjona,False,100,JUNGLE,13,1283,104459,5558,0,18741,7599,0,33,161,88,1,0,10643,76,663,1,1,0,16,1,3,4,True,LA2_1047708088,,,,,,,,,,,,,,,,,,
2,4,0,7,11307,13,84,Akali,0,8,509,7662,509,4895,0,2,2,0,False,False,False,False,False,True,7947,6885,MIDDLE,0,0,3020,2421,3916,3152,1052,1029,3364,21,1,7,MIDDLE,0,7,2,0,48684,12487,5426,0,0,0,0,0,3,0,13124,1040,4426,4570,xo77jLhDJmmR46_Xw8cuTq3wxcOUVTr8jXh2Wx8Vud5jgyO3OxTyV7uxZdnTdiY6N1da0XVEvFR50Q,0,,,SOLO,0,81,13,50,15,2,4,4,14,pQkD70leI-2rAHaWxM1GrB9gHlWBfPs7UN8eLfKoxnyYQw,299,Nano454,False,100,MIDDLE,2,1283,75483,13872,0,10921,220,0,121,56,0,1,0,13674,344,1068,0,1,0,26,2,4,7,True,LA2_1047708088,,,,,,,,,,,,,,,,,,
3,4,0,0,7971,11,157,Yasuo,0,4,110,1456,110,14766,3,2,0,1,False,False,False,False,False,True,8363,8200,BOTTOM,0,0,1055,6673,3046,3006,1028,0,3363,17,1,6,BOTTOM,413,5,1,741,3746,757,1703,8,0,0,0,0,4,0,77730,13607,12573,4550,sm-5NcUEcczxq-iaQxDE0kQxgJvuXmS0qe03ghWrpSO8oKyZEOro6PKhcZ5V53Y4LdtWa78irwzqIw,0,,,SOLO,0,165,14,46,2,2,4,5,3,80PjYPuXMsWLXkBiHz6OLrfFZDfM9YMOZjLaxEgS9gLPkQ,285,Alke,False,100,BOTTOM,23,1283,86119,14629,0,14276,3647,0,152,114,94,1,0,4642,264,0,0,1,0,22,2,5,8,True,LA2_1047708088,,,,,,,,,,,,,,,,,,
4,7,0,2,10802,13,516,Ornn,0,4,181,887,181,7925,0,1,0,0,False,False,False,False,False,True,7331,6275,TOP,0,0,7004,3047,1011,1054,1028,0,3340,16,1,2,TOP,0,2,1,0,26925,6901,6132,0,0,0,0,0,5,0,30956,3429,5120,4779,92Fs4URdkWsgAlZ7z8jFOXUo1mfT5DMYMyTz05SOsshaFlFFlp6wUaAnPJy9Zj8TOjh8NienYR9T-w,0,,,CARRY,0,50,59,22,8,1,4,2,12,Ys8Lr1G6se3-Yy-BPNaQb-cmM8RgvBP17ngZeLa_vso0XvA,265,Lantin,False,100,TOP,25,1283,57882,10330,0,11253,735,204,117,298,0,5,0,0,0,0,0,1,0,13,1,0,7,True,LA2_1047708088,,,,,,,,,,,,,,,,,,
5,3,0,0,9623,12,36,DrMundo,0,1,0,1387,0,13184,4,0,0,0,True,False,False,False,False,True,6899,6300,TOP,0,0,1054,6630,3047,3076,1011,0,3340,11,0,2,TOP,2,0,1,761,19348,8498,10036,4,0,0,0,0,6,0,64969,6048,9642,3505,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,108,18,65,3,2,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,479,GC LDCGOD,False,200,TOP,12,1283,91887,14547,0,19733,6626,0,136,159,145,1,0,7570,0,54,0,1,0,9,0,0,6,False,LA2_1047708088,,,,,,,,,,,,,,,,,,
