12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,doubleAces,dragonTakedowns,earliestBaron,earliestDragonTakedown,earliestElderDragon,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadAfkTeammate,hadOpenNexus,highestChampionDamage,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerKillsEarlyJungle,junglerTakedownsNearDamagedEpicMonster,kda,killParticipation,killsNearEnemyTurret,killsOnLanersEarlyJungleAsJungler,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxKillDeficit,moreEnemyJungleThanOpponent,mostWardsDestroyedOneSweeper,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,poroExplosions,riftHeraldTakedowns,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirst25Minutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,controlWardTimeCoverageInRiverOrEnemyHalf,earlyLaningPhaseGoldExpAdvantage,laningPhaseGoldExpAdvantage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,visionScoreAdvantageLaneOpponent,teleportTakedowns,highestCrowdControlScore,shortestTimeToAceFromFirstTakedown,highestWardKills,id_game,summonerId,baronBuffGoldAdvantageOverThreshold,fastestLegendary,thirdInhibitorDestroyedTime,completeSupportQuestInTime,dodgeSkillShotsSmallWindow,epicMonsterStolenWithoutSmite,kTurretsDestroyedBeforePlatesFall,landSkillShotsEarlyGame,multiTurretRiftHeraldCount,quickCleanse,quickFirstTurret,quickSoloKills,soloTurretsLategame,threeWardsOneSweeperCount,fasterSupportQuestCompletion,mejaisFullStackInTime,immobilizeAndKillWithAlly,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,knockEnemyIntoTeamAndKill,pickKillWithAlly,saveAllyFromDeath,survivedThreeImmobilizesInFight,tookLargeDamageSurvived,takedownsFirstXMinutes,killingSprees,playedChampSelectPosition
0,251,0,0.0,1,0,0,0,1,490.55813869510985,0.1296825438886455,0,5,0,3,1356.8455293195188,402.7227279908562,,5165.17529296875,0,0,43,4.0,0,0,0,759.1030522960975,1,0,1657.8728261972005,0.0,340.06568848570953,,0,,0,0,0.0,,0,3.6,0.47368421052631576,1,,0.0,0,0,0,4,0,0,4,-103.75000005960464,,0,0,0,2065.0,0,1,0,0,0,0,0,0,26,76,0,0,0,19,0,0,18,0,1,,0,0,1,0.1423973481485348,0,1,4,3,5,0,0,1.3807321846219487,3,1,1,,0.0,0.0,2.0,2.0,-0.225233793258667,,,,,LA2_1238617006,aCa3_cn4a3rf-JH2nIxawYv5z-14Ks3IwJN4GzFs2RMv,1.0,,,1.0,4.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,,5.0,4.0,0.0,1.0,17.0,2.0,1.0,0.0,5.0,,1.0
0,339,0,16.0,0,0,300,1,4,541.5886376743831,0.19340085602183762,0,2,0,0,,,,815.4834594726562,0,0,3,7.200000017881393,0,0,0,993.3082685612303,1,0,2157.6006417070575,0.0,395.17855321242746,,0,,0,0,0.0,,0,3.0,0.2222222222222222,1,,0.0,0,0,0,55,0,0,0,-98.00000005960464,,0,0,0,6632.0,0,0,0,0,0,0,0,1,6,9,0,0,1,7,0,1,6,0,0,,0,0,0,0.1918323862703834,0,0,3,5,0,11,0,1.0398638881830018,1,0,0,0.12113819368496957,0.0,0.0,35.20000001788139,1.0,0.06874501705169678,,,,,LA2_1238634174,kttzBluDf3SEBvzlrEBpihEf0o614JMaKm1UgKzojHybIzs,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,2.0,1.0,1.0
0,219,0,104.00000020861626,0,0,750,0,1,650.9591514124112,0.27924897965598827,0,7,0,1,,791.1973059031197,,0.0,0,0,19,12.0,0,0,0,993.3082685612303,1,0,2157.6006417070575,,406.40986048626917,,0,,2,1,48.00000008940697,0.0,0,2.4285714285714284,0.6296296296296297,1,1.0,,0,3,1,0,0,0,0,-49.99999997019768,,0,1,0,6693.0,0,0,0,0,0,0,0,3,20,11,0,0,3,8,1,0,17,0,0,,0,0,0,0.23057176368434953,0,0,0,2,0,1,0,0.5999254642537941,2,0,0,0.05525044601675729,0.0,0.0,31.5,2.0,0.02953195571899414,,,21.27043076292921,,LA2_1238634174,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,,,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,3.0,0.0,0.0,13.0,0.0,15.0,0.0,5.0,,1.0
0,298,0,8.0,0,0,600,1,2,1048.2273196353037,0.25455421468179407,0,9,0,0,,,,0.0,0,0,0,4.0,0,0,0,993.3082685612303,1,0,2157.6006417070575,0.0,371.17521896516615,,0,1.0,0,0,4.0,,0,1.7777777777777777,0.5925925925925926,2,,1.0,0,0,0,58,0,0,0,-94.00000005960464,,1,3,0,3152.0,0,4,0,0,0,0,0,0,34,49,0,0,7,4,0,0,16,0,0,,1,0,0,0.37128538911546555,0,0,0,2,0,7,0,1.1520368525214726,2,1,0,0.19287691748939206,0.0,0.0,14.0,2.0,0.7148267030715942,,,21.27043076292921,,LA2_1238634174,qhLz2srEkfUyrTdJVu4AMivvLHDpCWWCzMptmIvv8FmXgQ,,,,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,2.0,0.0,0.0,7.0,0.0,11.0,0.0,4.0,1.0,1.0
0,106,0,16.40000006556511,0,0,0,0,2,438.2956757473914,0.13770639126418696,0,7,0,1,,791.1973059031197,,0.0,0,0,13,4.800000041723251,0,0,0,993.3082685612303,1,0,2157.6006417070575,0.0,359.7542207282062,,0,,0,0,0.0,,0,1.1428571428571428,0.2962962962962963,1,,0.0,0,1,0,59,0,0,0,-98.00000005960464,,0,0,0,6672.0,0,0,0,0,0,0,0,0,3,14,0,0,0,6,0,1,8,0,0,,0,0,0,0.15524569668162597,0,0,4,3,0,10,0,1.006085157052653,3,2,0,0.05929029108290728,0.0,1.0,43.550000101327896,2.0,0.6397920846939087,,,21.27043076292921,,LA2_1238634174,5M730Yhe90fCA3Wxj1vPdY3W7xbfGScnMkvWrxzFK30DpREhpycPU1QqGg,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,,1.0
0,68,0,0.0,0,0,0,0,2,144.16802417998537,0.13508955837619308,0,7,0,1,,791.1973059031197,,1391.705078125,0,0,38,0.0,0,0,0,993.3082685612303,1,0,2157.6006417070575,0.0,206.04446953434822,,0,,0,0,0.0,,0,0.7142857142857143,0.18518518518518517,0,,0.0,0,0,0,10,0,0,0,-98.00000005960464,,0,0,0,3190.0,0,0,0,0,0,0,0,0,6,18,0,0,0,18,0,0,5,0,0,,0,0,0,0.05106476424817553,0,0,1,1,0,0,0,1.4487102048476967,2,1,1,0.23618461422370862,0.0,0.0,3.0,0.0,-0.10528063774108887,,,21.27043076292921,,LA2_1238634174,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,,,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,,3.0,2.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,,1.0
0,349,0,0.0,1,0,450,0,1,537.8274610086775,0.2370428024048166,0,3,0,1,1498.3726918538312,1233.8511332273572,,771.6946411132812,0,0,80,0.0,0,0,0,,0,0,2157.6006417070575,0.0,416.557009903331,,0,,0,0,0.0,,2,5.333333333333333,0.5,1,,0.0,0,0,0,64,0,0,7,-106.00000008940697,,0,0,0,3068.0,0,0,0,0,0,0,1,0,106,15,0,0,1,6,0,0,16,0,0,,0,0,1,0.17647133883006605,0,2,2,7,5,11,0,0.9729765437048395,7,1,0,,0.0,0.0,15.0,2.0,-0.06432318687438965,,,,1.0,LA2_1238634174,pq55GiIfHUT39KzVLiRT8ZyObWyiEVDyPD2OVYHUKBQDQuk,1.0,,,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,5.0,1.0,0.0,6.0,13.0,0.0,2.0,0.0,2.0,1.0,1.0
0,335,0,112.50000023841858,1,0,0,0,0,597.034722320451,0.21389123639560903,0,4,0,3,1498.3726918538312,1233.8511332273572,,511.1153564453125,0,0,90,8.000000029802322,2,0,0,,0,0,2157.6006417070575,,381.6586794612912,,0,,2,1,40.000000059604645,0.0,0,5.0,0.625,0,0.0,,0,0,0,1,0,0,7,-66.00000002980232,,0,0,0,3068.0,0,0,0,0,0,0,2,2,179,0,0,0,1,1,0,0,20,0,0,,0,0,1,0.1958983585150681,0,2,2,5,5,0,0,0.5827166868407152,7,2,0,,0.0,0.0,11.750000059604645,1.0,-0.02868485450744629,,1.0,,1.0,LA2_1238634174,ZAuPZsKm2cn5GnFy-og6z4tuDiVJbzWr2vCgS-hYQICPpeM,1.0,,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,2.0,0.0,6.0,17.0,1.0,0.0,0.0,3.0,1.0,1.0
0,617,0,4.0,1,0,675,0,1,886.3610471256769,0.21843186022162608,0,7,0,2,1498.3726918538312,1233.8511332273572,,0.0,0,0,4,3.600000023841858,0,0,0,,0,0,2157.6006417070575,0.0,425.3500618539643,,0,,0,0,0.0,,1,2.857142857142857,0.625,3,,0.0,0,1,0,56,0,0,7,-106.00000008940697,,0,1,0,6653.0,0,1,0,0,0,0,1,2,239,18,0,0,2,3,0,0,20,0,0,,0,0,1,0.2908317853084928,0,2,3,3,5,7,0,0.6718094666064177,3,1,0,,0.0,0.0,16.600000023841858,1.0,-0.4168506860733032,1.0,,,,LA2_1238634174,JNQF2C5zELjwq1tW_VxQlOVNSnxGur5yzUDzMsyowsSrrA,1.0,,,0.0,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,3.0,1.0
0,290,0,13.5,1,0,0,1,0,834.8562437218931,0.20158454169138876,0,8,0,1,1498.3726918538312,1566.0879694555242,,0.0,0,0,16,4.0,0,0,0,,0,0,2157.6006417070575,0.0,447.24862753923304,,0,,0,0,0.0,,0,1.875,0.46875,1,,0.0,0,0,0,47,0,0,7,-106.00000008940697,,0,1,0,6692.0,0,1,0,0,0,0,0,1,113,25,0,0,1,12,0,0,15,0,0,,0,0,1,0.27393208740947006,0,2,1,4,5,9,0,0.6135443325519812,2,1,0,,0.0,0.0,12.0,1.0,-0.39016658067703247,,,,,LA2_1238634174,7Ou4_0lQu8EAtz5E5RljQxf7iAfsQJqszFpwpN_V3flVVc4,1.0,,,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,5.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0
0,118,0,0.0,1,0,0,0,0,191.596508644405,0.12904955928655953,0,5,0,2,1498.3726918538312,1233.8511332273572,,821.475341796875,0,0,80,0.0,0,0,0,,0,0,2157.6006417070575,0.0,255.6563553715992,,0,,0,0,4.0,,0,2.4,0.375,0,,0.0,0,1,0,16,0,0,7,-102.00000008940697,,0,0,0,3190.0,0,0,0,0,0,0,1,2,124,15,0,0,0,25,0,0,12,0,0,,0,0,1,0.06286642993690303,0,2,1,5,5,2,0,1.6191783243475308,4,2,1,,0.0,0.0,40.0,3.0,0.11766886711120605,,,,,LA2_1238634174,dUY6hQ4kJcLiO--JfazknjEiCkuCVdzPxW__T6Dq2Pxx4g,1.0,,,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,3.0,0.0,8.0,11.0,0.0,4.0,0.0,1.0,,1.0
0,124,0,0.0,0,0,0,0,3,353.36203390446633,0.2535054552776316,0,4,0,0,,,,0.0,0,0,21,0.0,0,0,0,947.7890655209555,0,0,1411.1710086752398,0.0,309.40732746523435,,0,,0,0,0.0,,0,0.75,0.5,0,,0.0,0,0,0,58,0,0,0,-103.00000002980232,,0,0,0,,0,0,0,0,0,0,0,0,18,22,0,0,0,7,1,1,3,0,0,,0,0,0,0.1986291328209848,0,0,2,1,0,6,0,0.56565933474991,3,3,0,,0.0,0.0,6.0,1.0,0.15740787982940674,,,,,LA2_1238655358,5yzijUFAzp4Jp5uWYa6yXStejmqpPru3RQrJ3dNiCRY8XvU,,,,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,,,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,,1.0
0,107,0,87.00000014901161,0,0,0,0,0,472.66263861682125,0.21470898329878726,0,6,0,0,,,,0.0,0,0,0,0.0,0,0,0,947.7890655209555,0,0,1411.1710086752398,,333.6000013439654,,0,,2,0,52.00000008940697,0.0,0,0.8333333333333334,0.8333333333333334,0,1.0,,0,0,0,1,0,0,0,-50.999999940395355,,0,0,0,,0,1,0,0,0,0,0,2,22,7,0,0,1,2,0,0,5,0,0,,0,0,0,0.26568946580922165,0,0,0,1,0,0,0,1.0260199950429212,11,7,0,,1.0,0.0,20.000000059604645,1.0,-0.0822821855545044,,1.0,,1.0,LA2_1238655358,8F_0E1m_4IAiySYg4PFrqOnDMlkuBNwPRw6y0LMYi3tHjDc,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,,1.0
0,142,0,0.0,0,0,0,0,3,422.9632641433549,0.1876829310950079,0,10,0,0,,,,0.0,0,0,13,0.0,0,0,0,947.7890655209555,0,0,1411.1710086752398,0.0,213.86965047840022,,0,,0,0,0.0,,0,0.1,0.16666666666666666,0,,0.0,0,0,0,55,0,0,0,-103.00000002980232,,0,0,0,6653.0,0,0,0,0,0,0,0,0,8,31,0,0,0,6,0,0,1,0,0,,0,0,0,0.23775283791422006,0,0,0,0,0,4,0,0.48007487580871094,2,1,0,0.050936431106335896,0.0,0.0,4.0,0.0,-0.4213448762893677,,,,,LA2_1238655358,erQcacGmBwM3ZtvWUbdmPYxgXPNUEWNYmN-m-o8235K3zc3gpp00jVy7-A,,,,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0
0,82,0,0.0,0,0,0,0,0,289.1749408541474,0.18544993106850718,0,7,0,0,,,,438.28125,0,0,3,0.0,0,0,0,947.7890655209555,0,0,1411.1710086752398,0.0,248.0114875817253,,0,,0,0,0.0,,0,0.2857142857142857,0.3333333333333333,0,,0.0,0,0,1,53,0,0,0,-103.00000002980232,,0,0,0,6671.0,0,0,0,0,0,0,0,0,26,25,0,0,0,6,0,0,2,0,0,,0,0,0,0.16254878063937042,0,0,0,0,0,5,0,0.4954120336552734,1,1,1,,0.0,0.0,1.0,1.0,-0.2396443486213684,,,,,LA2_1238655358,Y6Kk1Oe1yVRL1ODWOpxHpcoOo9vGTf92O4Jjdvc3YHf_nKLJWbncGlpIDw,,,,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,1.0
0,105,0,0.0,0,0,750,0,0,240.84118339575429,0.1586526992600661,0,8,0,0,,,,6488.52880859375,0,0,2,0.0,0,0,0,947.7890655209555,0,0,1411.1710086752398,0.0,251.29296277345077,,0,,0,0,0.0,,0,0.5,0.6666666666666666,0,,0.0,0,0,0,1,0,0,0,-103.00000002980232,,0,0,0,6617.0,0,1,0,0,0,0,0,0,22,45,0,0,0,5,0,0,4,0,0,,1,0,0,0.13537978281620308,0,0,0,0,0,0,0,0.4083420910257009,0,0,0,,0.0,0.0,0.0,1.0,0.5758339166641235,,,,,LA2_1238655358,5CevXxQgoIYWbwefGBLXL9jJ-PdGXn5VdUQ1EJg89qPfp_a3UBDl5r3PRg,,,,1.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,,1.0
0,61,0,0.0,1,0,0,0,0,688.0272866912999,0.18291360883810476,0,3,0,1,1288.8725674487596,1226.5126832291533,,0.0,0,0,0,0.0,0,0,0,,1,0,1411.1710086752398,0.0,434.59485241674145,,0,,0,0,0.0,,0,3.0,0.2571428571428571,3,,0.0,0,0,0,64,0,0,1,-111.00000008940697,,0,0,0,,0,1,0,0,0,0,0,0,27,0,0,0,2,5,0,0,9,0,0,,1,0,1,0.22689435265469904,0,1,3,4,0,7,0,0.488729445290429,3,3,0,,0.0,0.0,27.0,2.0,-0.136000394821167,,,24.099147202111908,,LA2_1238655358,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,1.0,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,1.0,1.0
0,186,0,49.50000008940697,1,0,0,0,1,312.93950867368284,0.22127582131422488,0,0,0,3,1288.8725674487596,531.5844140202332,,0.0,0,0,13,1.5,0,1,0,,1,0,1411.1710086752398,,430.2086182010097,,0,,2,1,40.00000002980232,0.0,0,11.0,0.3142857142857143,3,0.0,,0,0,0,5,0,0,1,-71.00000005960464,,0,0,0,6632.0,0,1,0,0,0,0,1,3,15,0,0,0,0,4,0,0,11,0,0,,0,0,1,0.1031996966022259,0,1,2,4,0,1,0,1.1180125309644884,4,4,0,0.6603528403061054,0.0,0.0,4.999999970197678,2.0,0.08965957164764404,,,,,LA2_1238655358,FCEWdI8FilY5MizAvWo-GaqeSig_kZ0Hp6txdcR4o1xLIg,1.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,9.0,1.0,0.0,9.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0
0,290,0,0.0,1,0,0,0,3,1070.06808757897,0.2923465183464925,0,1,0,3,1288.8725674487596,531.5844140202332,,1338.8704833984375,0,0,60,0.0,0,0,0,,1,0,1411.1710086752398,0.0,469.79151909970227,,0,1.0,0,1,4.0,,0,24.0,0.6857142857142857,5,,0.0,0,0,0,63,1,0,1,-107.00000008940697,,0,2,0,6656.0,0,4,0,0,0,0,1,1,68,29,0,0,6,5,0,0,24,0,0,,0,0,1,0.3528819433823079,0,1,2,4,0,5,0,0.8296390108917405,2,2,0,0.2652502074922346,0.0,1.0,25.0,4.0,0.7281450033187866,,,24.099147202111908,,LA2_1238655358,x1wG-XSvgBqVv4pv31H-eA888k7FNnA108s0uw75mQ6vRA,1.0,959.679472532145,,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,2.0,1.0
0,106,0,4.0,1,0,0,0,3,646.3327336076978,0.1744889641615848,0,0,0,3,1288.8725674487596,531.5844140202332,,383.9999694824219,0,0,0,0.0,0,0,0,,1,0,1411.1710086752398,0.0,370.3812687339831,,0,,0,0,0.0,,0,15.0,0.42857142857142855,3,,0.0,0,0,0,70,0,0,1,-111.00000008940697,,0,1,0,6672.0,0,2,0,0,0,0,0,1,20,15,0,0,4,7,0,1,15,0,0,,0,0,1,0.2131445220678557,0,1,0,3,0,5,0,0.6515530143436965,2,0,0,0.10718421697786731,0.0,0.0,30.0,2.0,0.3151739835739136,,,,,LA2_1238655358,21rFVbwTVoAZsgD_uOsg8ZhLOmK2lySpBIY-cgKnDMy4nBA,1.0,,,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,1.0,1.0
0,92,0,0.0,1,0,0,0,0,315.0008784825984,0.12897508733959306,0,2,0,3,1288.8725674487596,531.5844140202332,,0.0,0,0,7,0.0,0,0,0,,1,0,1411.1710086752398,0.0,289.5823485116642,,0,,0,0,0.0,,0,5.5,0.3142857142857143,1,,0.0,0,0,0,3,0,0,1,-111.00000008940697,,0,0,0,,0,0,0,0,0,0,0,0,13,49,0,0,0,2,0,1,11,0,0,,0,0,1,0.10387948529291148,0,1,0,3,0,0,0,0.2591276164618442,1,1,0,,0.0,0.0,8.0,2.0,-0.36541539430618286,,,24.099147202111908,,LA2_1238655358,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,1.0,,,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,,1.0
0,135,0,0.0,0,0,0,1,1,682.2320716066561,0.2613441375713504,0,2,0,1,,912.5038166003342,,0.0,0,0,9,8.000000029802322,0,0,0,813.7913469912395,0,0,1304.28588906259,0.0,464.0418241126548,,0,1.0,0,0,0.0,,0,3.5,0.5,2,,0.0,0,0,0,77,0,0,3,-103.00000005960464,,0,1,0,6630.0,0,2,0,0,0,0,0,0,5,0,0,0,4,5,0,1,7,0,0,,0,0,0,0.3494630210520158,0,1,4,2,5,7,0,0.5257321997571548,2,2,0,0.04445263912319436,0.0,1.0,53.50000002980232,3.0,0.005061507225036621,,,,,LA2_1238748102,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0
0,154,0,65.50000011920929,0,0,300,1,1,177.54576768407588,0.1882799152446524,0,0,0,1,,1235.842480756084,,0.0,0,0,3,13.500000059604645,0,1,0,813.7913469912395,0,0,1304.28588906259,,343.4619450505131,,0,,2,1,44.000000059604645,0.0,0,3.0,0.21428571428571427,2,0.0,,0,1,0,0,0,0,3,-59.0,,0,0,0,,0,0,0,0,0,0,1,2,6,10,0,0,2,1,0,0,3,0,0,,0,0,0,0.09094512400121998,0,1,0,1,5,0,0,1.4283433109488464,7,7,0,,0.0,1.0,69.25000011920929,6.0,7.277647972106934,,,,1.0,LA2_1238748102,3GcCuxcIMzRie8Z7gCedE2_YxOtfyvjtARwlL5YqFrJjVA,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0,133,0,4.0,0,0,300,0,1,369.2385547963552,0.17630468736057517,0,4,0,0,,,,0.0,0,0,1,4.0,0,0,0,813.7913469912395,0,0,1304.28588906259,0.0,350.50027926617946,,0,,0,0,0.0,,0,1.0,0.2857142857142857,1,,0.0,0,0,0,78,0,0,3,-103.00000005960464,,0,0,0,6655.0,0,0,0,0,0,0,0,0,15,71,0,0,0,7,0,0,4,0,0,,0,0,0,0.1891368439248784,0,1,0,2,5,6,0,0.9229187371061993,3,2,0,0.2598232639160408,0.0,0.0,6.0,1.0,0.8296743631362915,,,,,LA2_1238748102,DedpCrAaPzisCxN7x-yortbbr10FshFbluycL7HmDfVQCooXWn_IS40w_g,,,,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,,1.0
0,95,0,4.0,0,0,150,0,1,556.6559914324572,0.21098793041130762,0,5,0,1,,1235.842480756084,,342.0,0,0,0,0.0,0,0,0,813.7913469912395,0,0,1304.28588906259,0.0,428.58671865012775,,0,,0,0,0.0,,0,1.0,0.35714285714285715,2,,0.0,0,0,0,45,0,0,3,-103.00000005960464,,0,0,0,6673.0,0,2,0,0,0,0,0,0,11,51,0,0,0,4,0,0,5,0,0,,0,0,0,0.28513858047536805,0,1,0,4,5,6,0,0.696584827549874,3,3,0,,0.0,0.0,20.0,1.0,0.2441880702972412,,,,,LA2_1238748102,_JAcNlxbiHHfBwU7pFVvYulN5E87ZBaSUSVmpi5BdDAn,,,,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,,1.0
0,49,0,0.0,0,0,0,0,2,166.5572654257246,0.16308332941211443,0,4,0,1,,1235.842480756084,,866.0000610351562,0,0,26,0.0,0,0,0,813.7913469912395,0,0,1304.28588906259,0.0,256.74724341402055,,0,,0,0,0.0,,0,1.0,0.2857142857142857,0,,0.0,0,0,0,17,0,0,3,-103.00000005960464,,0,0,0,,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,1,4,0,0,,0,0,0,0.08531643054651773,0,1,0,4,5,0,0,1.310133767861421,2,2,0,0.32561125887233217,0.0,0.0,12.0,1.0,-0.3963978886604309,,,,,LA2_1238748102,PKQgYXYGaQ49UfMMeHk0DPnMFiOS34lQ021N4MD0Al7d-7o,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,,1.0
0,128,0,3.0,0,0,0,0,2,300.09778824502166,0.31534149500586894,0,4,0,0,,,,0.0,0,0,7,0.0,0,0,0,,0,0,1304.28588906259,0.0,292.01387020006536,1.0,0,,0,0,0.0,,0,0.5,0.13333333333333333,0,,0.0,0,1,0,50,0,0,0,-103.00000005960464,,0,0,0,,0,1,0,0,0,0,0,1,10,0,0,0,1,4,0,0,2,0,0,,0,0,0,0.16159858858758436,0,0,0,1,0,4,0,0.5230846226360606,1,1,0,0.12304771448351072,0.0,0.0,0.0,1.0,-0.005035996437072754,,,,,LA2_1238748102,IZmm01ifgp5YgEyTQcwGb9C9Fri9GeVSlP-DT0pI4N0DzVytEjw_aGo13Q,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0
